Customer_ID,Annual_Income,Debt_to_Income_Ratio,Employment_Length_Years,Credit_Lines_Outstanding,Loan_Amount,FICO_Score,Previous_Delinquencies,Loan_Term_Months,Interest_Rate_%,Defaulted
CUST00431,76411,0.36,9,5,48340,547,7,48,17.39,0
CUST00432,93212,0.3,15,8,27567,545,6,36,16.25,0
CUST00433,80602,0.52,2,3,24252,765,7,48,13.91,0
CUST00434,160294,0.15,31,14,7473,348,5,36,18.65,1
CUST00435,178956,0.2,29,3,73232,514,8,60,18.03,0
CUST00436,108524,0.31,29,3,44909,577,4,60,14.74,0
CUST00437,133201,0.2,33,8,42701,603,4,60,13.29,0
CUST00438,189683,0.28,3,5,12312,347,0,48,16.21,0
CUST00439,158839,0.14,40,15,96466,456,4,60,16.02,0
CUST00440,134086,0.46,26,9,36667,654,2,48,12.36,0
CUST00441,142549,0.49,11,10,13899,348,4,36,20.67,0
CUST00442,42303,0.6,21,9,43274,320,6,48,23.56,0
CUST00443,116911,0.36,1,7,14876,811,7,36,11.63,1
CUST00444,124796,0.06,35,1,98459,467,5,48,15.34,0
CUST00445,28647,0.43,36,10,10000,799,0,48,7.55,0
CUST00446,136488,0.59,15,9,86803,580,1,60,14.81,0
CUST00447,23900,0.58,21,4,76812,352,0,60,19.01,1
CUST00448,183681,0.28,35,9,22990,401,1,48,15.74,1
CUST00449,42710,0.59,37,14,9858,739,8,60,16.24,1
CUST00450,39852,0.25,22,2,28913,523,3,48,14.23,0
CUST00451,119941,0.25,40,10,30823,315,6,60,21.37,1
CUST00452,149325,0.1,7,5,32376,467,8,60,18.26,0
CUST00453,179367,0.47,35,8,90144,825,5,48,10.81,0
CUST00454,77011,0.57,33,3,26705,661,3,48,13.78,0
CUST00455,142866,0.42,1,14,46167,710,0,60,9.91,0
CUST00456,70792,0.25,34,6,59654,323,2,48,17.9,1
CUST00457,143369,0.26,31,4,64064,570,5,60,15.19,0
CUST00458,139362,0.31,6,7,18523,685,6,60,13.78,0
CUST00459,107412,0.13,16,8,4088,577,6,36,14.2,0
CUST00460,172575,0.21,22,2,21234,651,0,36,9.02,0
CUST00461,84119,0.41,17,15,71423,694,0,60,10.18,0
CUST00462,29681,0.13,25,2,47399,770,8,60,11.89,0
CUST00463,78596,0.38,3,5,5767,735,8,60,14.65,0
CUST00464,32468,0.23,25,4,70784,542,1,36,12.26,1
CUST00465,45317,0.07,12,15,62672,799,5,48,8.17,0
CUST00466,167940,0.14,36,9,62250,334,2,36,16.78,1
CUST00467,90886,0.32,25,1,38441,314,7,36,22.15,1
CUST00468,165667,0.29,32,11,11894,526,7,48,17.29,0
CUST00469,172856,0.38,37,7,1158,498,4,60,17.02,1
CUST00470,184513,0.43,20,15,59489,479,8,36,20.13,1
CUST00471,33031,0.46,29,5,60575,788,2,60,9.93,1
CUST00472,67758,0.13,27,11,28618,690,5,48,11.03,0
CUST00473,69538,0.59,17,3,73838,835,3,48,10.15,0
CUST00474,48093,0.44,16,12,16644,328,8,60,24.01,1
CUST00475,81070,0.59,29,15,9513,592,0,48,13.35,0
CUST00476,141739,0.31,5,9,6282,844,8,48,11.21,1
CUST00477,39053,0.32,37,11,49139,357,7,36,21.22,1
CUST00478,58192,0.45,23,6,10892,344,7,60,23.04,1
CUST00479,176310,0.11,12,6,68777,334,4,36,17.94,1
CUST00480,167953,0.33,39,15,97793,777,7,48,12.13,0
CUST00481,39603,0.59,33,5,7019,749,7,48,14.82,1
CUST00482,83809,0.31,0,7,42819,387,5,60,19.58,1
CUST00483,55266,0.34,15,9,59410,533,3,36,14.74,1
CUST00484,177372,0.35,8,2,19759,718,1,60,9.88,0
CUST00485,48064,0.32,5,1,14269,723,2,60,10.23,0
CUST00486,44909,0.34,8,11,16592,716,0,36,8.64,0
CUST00487,171843,0.48,15,5,82527,767,1,36,9.35,0
CUST00488,28308,0.3,21,5,2022,311,2,36,18.56,1
CUST00489,32071,0.27,25,13,58078,602,4,60,13.87,0
CUST00490,63512,0.06,6,10,18268,394,7,36,18.33,1
CUST00491,66815,0.44,6,10,29344,411,2,48,17.5,0
CUST00492,70202,0.2,21,9,67852,743,7,36,11.83,0
CUST00493,162897,0.15,12,5,62745,606,0,48,9.52,0
CUST00494,87971,0.37,16,5,85991,679,1,48,10.39,0
CUST00495,33583,0.23,12,13,85270,433,2,36,15.34,1
CUST00496,125757,0.39,18,12,64179,616,7,48,16.13,1
CUST00497,155698,0.57,6,5,25404,595,1,60,14.32,0
CUST00498,154320,0.09,4,14,12386,631,3,48,10.6,0
CUST00499,82000,0.28,10,8,49981,775,8,48,12.48,0
CUST00500,23312,0.16,39,6,2021,793,7,60,10.92,0
CUST00501,120092,0.56,37,9,55698,663,1,60,12.76,0
CUST00502,58707,0.33,21,10,43579,313,6,48,21.56,1
CUST00503,157052,0.34,23,12,26258,626,2,36,12.01,0
CUST00504,65587,0.51,21,13,77974,626,8,36,17.57,0
CUST00505,173761,0.53,25,8,19680,825,7,36,12.69,0
CUST00506,190703,0.22,17,1,93504,444,5,60,17.62,0
CUST00507,150888,0.16,33,9,83754,655,4,60,11.83,0
CUST00508,82147,0.2,16,5,32417,485,2,60,14.46,1
CUST00509,53142,0.45,6,11,23309,364,8,48,22.8,1
CUST00510,100754,0.36,40,15,91394,391,4,36,18.69,1
CUST00511,192162,0.36,7,9,64034,756,5,36,11.43,0
CUST00512,93691,0.56,28,12,69265,340,6,36,22.81,1
CUST00513,105660,0.36,13,9,82419,600,8,48,16.93,1
CUST00514,163593,0.54,30,5,74583,812,4,48,10.95,1
CUST00515,111975,0.28,2,3,38356,709,3,36,10.42,0
CUST00516,39047,0.34,20,4,80069,736,4,36,11.01,1
CUST00517,34420,0.26,27,14,46915,700,1,36,9.05,1
CUST00518,53030,0.09,14,5,73295,475,8,60,18,0
CUST00519,92004,0.14,36,9,84984,341,7,48,20.13,0
CUST00520,65022,0.19,11,8,74829,655,0,48,8.77,0
CUST00521,126685,0.36,12,7,48065,613,6,48,15.25,0
CUST00522,196081,0.32,0,1,49339,685,5,60,13.16,1
CUST00523,119868,0.4,12,11,43638,601,5,60,15.63,1
CUST00524,61454,0.28,19,5,75225,461,4,48,16.53,1
CUST00525,139444,0.05,12,7,50866,751,4,36,8.36,0
CUST00526,76229,0.5,39,4,48650,846,3,48,9.19,1
CUST00527,154950,0.07,20,15,97315,347,1,36,15.23,1
CUST00528,161847,0.13,17,6,89003,385,3,48,16.29,0
CUST00529,51101,0.17,16,12,96889,737,8,60,12.93,0
CUST00530,53398,0.27,10,7,3844,630,2,36,11.36,0
CUST00531,73679,0.59,23,9,61758,313,2,60,21.34,1
CUST00532,41303,0.19,15,9,9083,437,8,48,19.13,0
CUST00533,79344,0.33,27,13,8450,544,2,36,13.72,0
CUST00534,114490,0.5,10,7,50782,391,2,48,18.41,1
CUST00535,132162,0.22,28,7,62149,799,1,48,6.57,0
CUST00536,124509,0.44,36,11,8197,467,5,36,18.38,1
CUST00537,81685,0.52,28,1,5501,823,1,60,8.95,1
CUST00538,81782,0.12,2,9,15058,672,3,48,9.94,0
CUST00539,35286,0.42,34,12,49127,345,5,48,20.88,1
CUST00540,182417,0.55,11,15,84752,608,3,36,14.78,0
CUST00541,181461,0.6,25,10,87986,539,7,48,19.49,1
CUST00542,23110,0.57,30,12,10933,795,7,36,13.66,0
CUST00543,148953,0.06,19,13,71345,428,3,36,14.79,1
CUST00544,198714,0.59,10,4,34044,659,1,60,13.09,0
CUST00545,134178,0.25,1,3,29178,471,4,36,16.07,1
CUST00546,82918,0.55,26,7,24880,546,1,48,14.73,0
CUST00547,67874,0.21,39,4,57588,312,2,60,18.32,1
CUST00548,80872,0.31,25,11,77273,786,3,60,9.48,1
CUST00549,30413,0.22,9,5,4350,794,2,36,7.38,0
CUST00550,156287,0.2,1,11,82077,788,2,36,7.35,1
CUST00551,159158,0.24,20,13,14745,338,5,60,20.09,1
CUST00552,161566,0.22,32,10,35620,737,2,60,9.13,0
CUST00553,121479,0.15,26,11,44514,633,2,48,10.33,0
CUST00554,179970,0.14,26,1,78714,773,5,48,9.3,0
CUST00555,193122,0.08,27,4,9275,343,1,48,15.4,0
CUST00556,178392,0.2,19,3,91748,369,5,36,18.59,1
CUST00557,182628,0.56,37,11,7065,659,6,36,15.85,1
CUST00558,35745,0.49,15,14,39980,834,5,36,10.77,0
CUST00559,95457,0.24,5,15,19430,663,6,36,13.2,0
CUST00560,164230,0.27,24,8,69410,743,2,60,9.39,0
CUST00561,165003,0.46,1,1,47735,658,3,48,12.97,1
CUST00562,90728,0.1,3,14,91099,517,8,36,16.67,0
CUST00563,28524,0.2,6,6,3052,504,0,60,12.65,1
CUST00564,196634,0.58,14,6,67733,492,3,60,18.05,1
CUST00565,175209,0.24,18,3,28400,679,2,60,10.55,0
CUST00566,50775,0.49,18,3,63907,538,7,36,18.63,1
CUST00567,32577,0.49,18,7,35862,418,2,48,17.75,1
CUST00568,48208,0.06,30,3,36700,409,3,48,15.2,1
CUST00569,108996,0.17,15,9,82672,431,8,48,19.1,1
CUST00570,85362,0.45,13,10,29884,385,6,36,20.95,0
CUST00571,57828,0.17,3,13,48284,320,2,36,17.32,1
CUST00572,173196,0.38,40,14,73940,642,7,48,15.48,0
CUST00573,110170,0.08,27,6,68547,819,0,36,4.32,0
CUST00574,57212,0.07,29,2,11032,485,8,36,17.12,0
CUST00575,106736,0.51,22,3,39271,548,2,36,15.07,0
CUST00576,30697,0.11,31,2,19098,556,1,60,11.49,0
CUST00577,133767,0.39,32,2,34852,324,2,48,19,1
CUST00578,133895,0.37,5,7,96491,673,5,60,13.82,1
CUST00579,118429,0.26,15,13,34012,455,8,60,19.8,1
CUST00580,135323,0.13,12,9,26011,745,7,36,11.23,0
CUST00581,30841,0.18,31,8,5454,521,0,60,12.12,0
CUST00582,63604,0.56,29,9,50717,807,1,48,9.12,0
CUST00583,116643,0.1,27,11,76428,348,0,60,15.25,0
CUST00584,147602,0.25,10,3,54736,724,8,36,13.35,0
CUST00585,118349,0.57,25,3,75310,455,8,48,21.78,0
CUST00586,37850,0.19,16,14,80038,357,8,48,20.88,1
CUST00587,167728,0.54,14,12,75138,550,8,60,19.97,0
CUST00588,55207,0.3,33,8,95476,414,8,60,21.01,1
CUST00589,154549,0.21,19,6,17615,697,8,60,14.12,0
CUST00590,167783,0.38,1,14,22016,501,5,60,17.65,1
CUST00591,40718,0.38,33,14,12025,782,2,60,9.42,0
CUST00592,83093,0.12,27,11,24726,754,4,60,9.35,0
CUST00593,115129,0.26,23,11,28367,513,7,60,17.83,0
CUST00594,32150,0.49,29,6,64633,793,7,48,13.06,0
CUST00595,52364,0.33,12,12,78858,509,7,60,18.48,0
CUST00596,112872,0.15,32,11,73078,846,3,60,6.89,0
CUST00597,167745,0.46,6,13,82764,570,8,36,18.39,0
CUST00598,120030,0.12,4,5,94605,786,4,48,8.16,0
CUST00599,131018,0.45,26,1,36776,660,2,36,12.15,0
CUST00600,101482,0.37,20,13,22202,374,6,48,20.55,1
CUST00601,95775,0.22,15,3,41988,794,0,48,5.98,0
CUST00602,95452,0.51,24,9,45051,713,4,36,12.87,0
CUST00603,154694,0.54,34,9,37683,786,7,36,13.62,0
CUST00604,188326,0.6,38,5,18544,468,3,36,18.23,1
CUST00605,96452,0.09,28,2,23268,451,7,48,17.33,1
CUST00606,184254,0.07,14,13,61293,398,5,48,16.92,0
CUST00607,193347,0.3,16,9,19045,581,0,48,11.27,0
CUST00608,84488,0.08,28,9,29651,554,3,60,12.7,0
CUST00609,177494,0.27,38,6,29938,755,3,48,9.33,0
CUST00610,87807,0.07,23,6,51768,316,8,60,21.31,1
CUST00611,148334,0.48,19,10,19802,466,7,60,20.62,1
CUST00612,141398,0.14,22,15,52167,551,6,36,14.84,1
CUST00613,136232,0.59,15,8,21340,540,2,60,16.38,0
CUST00614,111139,0.56,30,12,5380,776,8,36,14.69,0
CUST00615,94928,0.43,11,11,5101,732,8,48,14.61,0
CUST00616,176068,0.26,38,3,39592,843,5,60,9.23,1
CUST00617,47914,0.3,40,4,2369,316,8,36,22.65,1
CUST00618,174850,0.37,5,4,3678,517,1,36,13.93,0
CUST00619,81241,0.49,38,7,38187,473,1,60,16.35,0
CUST00620,162444,0.55,30,5,59346,792,8,60,14.77,0
CUST00621,61304,0.19,10,6,95717,728,2,36,8.58,1
CUST00622,169454,0.25,2,4,37593,600,5,36,13.95,1
CUST00623,157766,0.5,19,15,26774,746,2,48,10.67,0
CUST00624,77769,0.49,9,11,62915,530,2,60,15.8,0
CUST00625,62962,0.32,2,13,20107,604,2,36,12.33,1
CUST00626,22627,0.32,37,3,35949,300,8,48,23.16,1
CUST00627,93317,0.21,26,1,51102,493,0,60,12.97,0
CUST00628,80163,0.31,34,8,34818,813,8,36,11.89,0
CUST00629,64404,0.44,30,7,3719,480,2,36,15.99,1
CUST00630,136326,0.09,12,6,3993,425,8,48,18.59,0
CUST00631,104413,0.26,15,4,32451,363,6,60,20.41,1
CUST00632,154465,0.32,19,7,95075,545,5,36,15.71,1
CUST00633,173363,0.48,32,10,75650,522,4,36,16.8,0
CUST00634,26014,0.42,27,4,34385,603,0,48,11.75,0
CUST00635,32070,0.42,22,15,51338,424,2,60,17.55,1
CUST00636,181591,0.12,0,8,58064,509,2,48,12.8,0
CUST00637,149531,0.16,7,1,86715,411,2,36,15.26,0
CUST00638,109123,0.5,1,5,40767,823,5,48,11.09,0
CUST00639,145308,0.53,35,11,48648,374,7,48,22.53,1
CUST00640,80574,0.43,21,13,33708,635,7,36,16.03,1
CUST00641,37593,0.44,36,4,51125,682,7,60,15.59,1
CUST00642,146914,0.2,34,5,59203,630,8,48,15,0
CUST00643,33198,0.15,7,13,68396,535,6,36,15.27,1
CUST00644,147939,0.41,29,11,28599,675,6,48,14.3,0
CUST00645,68361,0.28,37,1,32467,456,4,36,16.64,0
CUST00646,85920,0.25,27,9,69462,592,7,48,15.53,1
CUST00647,62312,0.24,26,9,17559,564,8,60,17.26,1
CUST00648,115313,0.28,14,11,58150,712,4,48,11.05,1
CUST00649,137870,0.05,17,5,72220,683,0,48,7.04,0
CUST00650,56942,0.44,15,9,36231,592,8,36,17.75,1
CUST00651,44503,0.47,22,3,97277,464,1,48,15.88,1
CUST00652,174194,0.53,11,5,90097,327,7,36,23.55,1
CUST00653,70070,0.19,39,14,35916,312,3,48,18.36,0
CUST00654,136530,0.19,34,15,39354,455,2,60,15.04,0
CUST00655,197398,0.05,36,8,65665,837,7,60,9.08,0
CUST00656,66551,0.59,29,15,33376,612,1,36,13.61,0
CUST00657,56184,0.46,33,9,65360,831,6,36,11.29,0
CUST00658,133108,0.22,9,15,58480,359,1,60,16.67,0
CUST00659,74588,0.28,40,10,66144,427,1,36,15.17,1
CUST00660,71290,0.31,12,6,22178,564,5,36,15.22,0
CUST00661,81690,0.47,23,11,81410,675,4,36,13.38,0
CUST00662,54236,0.36,21,1,71221,525,4,36,15.77,1
CUST00663,87729,0.23,21,8,44816,301,1,60,18.02,1
CUST00664,69799,0.28,34,11,82716,611,3,36,12.55,0
CUST00665,61179,0.21,39,13,28417,398,2,48,15.94,0
CUST00666,129901,0.39,7,5,61177,587,6,36,16.06,1
CUST00667,39811,0.28,26,8,49706,812,8,60,12.17,0
CUST00668,190896,0.56,33,4,4328,521,6,48,18.86,0
CUST00669,42084,0.48,5,9,43604,614,8,60,18.09,1
CUST00670,132308,0.33,9,6,48566,830,3,60,8.68,0
CUST00671,48326,0.19,36,8,48873,806,6,60,10.18,0
CUST00672,106034,0.35,11,12,62838,818,2,48,7.9,0
CUST00673,158557,0.15,33,1,20547,830,5,48,8.14,0
CUST00674,139669,0.22,28,1,68711,736,2,48,8.65,0
CUST00675,68867,0.44,32,11,72736,733,7,48,13.97,1
CUST00676,123647,0.35,29,7,10597,449,3,60,17.15,1
CUST00677,186360,0.42,2,4,92258,748,4,36,11.39,0
CUST00678,24278,0.58,35,8,91007,510,7,48,19.96,1
CUST00679,40529,0.44,32,10,86712,831,6,48,11.13,0
CUST00680,157055,0.34,32,9,26990,383,5,60,19.91,0
CUST00681,108946,0.15,40,3,94410,464,8,48,18.22,0
CUST00682,77680,0.52,35,13,2034,363,5,60,21.79,0
CUST00683,40051,0.42,28,6,44240,720,8,48,14.8,1
CUST00684,126187,0.35,6,2,74869,528,4,60,16.13,1
CUST00685,68286,0.53,2,4,29062,533,2,36,15.56,0
CUST00686,32492,0.36,22,12,91575,656,6,60,14.81,1
CUST00687,178992,0.24,5,11,18487,368,6,60,20.14,0
CUST00688,159889,0.09,0,7,30732,842,5,36,7.39,0
CUST00689,97804,0.48,39,4,84321,568,3,36,15.09,0
CUST00690,67627,0.12,22,6,3384,751,6,48,10.32,1
CUST00691,148870,0.35,22,15,92454,728,6,36,12.66,1
CUST00692,123515,0.28,0,10,90428,737,5,36,11.21,0
CUST00693,191642,0.46,1,5,5324,477,3,36,16.92,0
CUST00694,174795,0.21,25,8,60696,715,0,48,7.63,0
CUST00695,142452,0.13,33,7,95947,785,0,48,5.46,0
CUST00696,174387,0.42,17,3,32854,567,2,36,13.93,0
CUST00697,125361,0.54,1,5,52207,755,3,48,11.49,0
CUST00698,131080,0.18,35,15,31779,757,2,60,8.37,0
CUST00699,42936,0.53,11,7,79434,497,6,60,19.64,1
CUST00700,132557,0.45,28,12,86146,366,1,48,17.86,0
CUST00701,127315,0.58,12,6,25376,684,5,60,15.26,0
CUST00702,92532,0.37,8,2,60171,647,6,48,14.59,1
CUST00703,132608,0.38,34,6,37024,761,0,60,8.48,0
CUST00704,125094,0.08,5,7,97354,667,4,36,10.43,0
CUST00705,78709,0.17,7,9,48912,481,0,60,12.91,0
CUST00706,137790,0.49,5,10,89597,816,3,36,9.76,0
CUST00707,144755,0.21,27,11,34510,644,0,48,9.17,0
CUST00708,130952,0.44,22,10,20226,775,5,60,12.16,0
CUST00709,60962,0.56,36,8,10144,329,5,36,22.35,1
CUST00710,142007,0.43,4,2,7233,407,6,48,20.31,0
CUST00711,135776,0.28,33,8,75599,537,4,36,14.87,0
CUST00712,140450,0.13,12,12,1389,793,1,48,5.98,0
CUST00713,49518,0.05,36,9,24223,645,6,48,12.07,0
CUST00714,117271,0.32,40,11,59526,612,8,60,16.85,0
CUST00715,100798,0.16,19,10,34651,526,4,48,14.15,1
CUST00716,170200,0.15,12,6,83491,696,5,48,11.06,1
CUST00717,137010,0.51,1,14,78475,367,3,36,19.72,0
CUST00718,144013,0.4,19,10,21559,428,3,60,18.01,1
CUST00719,32457,0.53,28,6,17258,629,3,36,14.16,1
CUST00720,175815,0.16,10,2,30909,746,3,36,8.65,0
CUST00721,93050,0.42,36,10,24098,418,0,36,15.79,1
CUST00722,48981,0.36,40,10,88425,629,7,60,16.1,1
CUST00723,106586,0.41,34,13,76329,315,8,60,24.05,0
CUST00724,126275,0.31,6,8,39431,432,4,60,17.9,0
CUST00725,38878,0.39,1,6,20900,825,4,36,9.47,0
CUST00726,129921,0.46,27,5,65496,445,8,36,21.12,0
CUST00727,191709,0.31,35,13,47421,776,1,48,7.79,0
CUST00728,107266,0.56,29,12,12853,814,3,60,10.87,0
CUST00729,94731,0.47,18,1,6033,795,8,60,14.06,0
CUST00730,101289,0.57,0,12,19666,350,0,48,18.47,1
CUST00731,34644,0.14,36,15,20613,829,3,48,6.68,0
CUST00732,160856,0.45,36,7,6071,666,0,36,10.61,1
CUST00733,80438,0.18,17,2,11378,311,2,60,18.1,0
CUST00734,170685,0.43,10,13,97996,567,8,36,18.21,0
CUST00735,102183,0.27,18,13,25046,549,7,60,17.13,0
CUST00736,189346,0.46,5,2,24860,591,6,48,16.53,1
CUST00737,98113,0.53,37,10,40584,653,0,36,11.54,1
CUST00738,32786,0.11,40,5,9133,838,4,48,6.94,0
CUST00739,101283,0.19,33,5,20723,480,1,36,13.29,0
CUST00740,173587,0.22,9,14,85658,769,0,36,6.53,0
CUST00741,39903,0.51,22,9,34775,545,1,48,14.43,1
CUST00742,33650,0.33,1,1,54535,776,1,48,7.95,1
CUST00743,86479,0.05,15,13,72270,549,8,36,15.57,1
CUST00744,66675,0.38,33,8,39133,427,0,48,15.27,0
CUST00745,160419,0.1,11,4,65946,822,1,48,5.11,0
CUST00746,188235,0.43,15,6,43024,469,7,48,19.65,0
CUST00747,186543,0.54,18,15,20831,762,0,36,9.24,0
CUST00748,68506,0.51,30,3,59428,646,2,36,12.93,0
CUST00749,164525,0.38,24,9,91743,678,2,36,11.19,0
CUST00750,109678,0.55,0,9,6230,597,2,48,14.32,0
CUST00751,59192,0.39,0,4,35652,759,7,36,13.01,1
CUST00752,33126,0.16,11,5,29175,637,7,36,13.83,0
CUST00753,83254,0.51,38,3,67122,479,3,60,17.77,0
CUST00754,180765,0.17,2,1,40024,522,2,36,12.92,0
CUST00755,164477,0.41,18,12,4076,380,1,48,17.23,0
CUST00756,146838,0.29,4,7,93078,617,0,48,10.4,1
CUST00757,21990,0.53,35,5,43007,516,5,36,18.03,0
CUST00758,160198,0.31,28,15,58434,535,1,36,13.05,1
CUST00759,171320,0.32,33,1,71836,843,1,36,6.41,0
CUST00760,28376,0.51,15,14,91297,377,4,48,20.2,1
CUST00761,167408,0.44,4,6,1132,441,1,48,16.14,0
CUST00762,164920,0.57,38,13,97163,752,3,48,11.8,0
CUST00763,78781,0.54,38,5,42279,750,8,48,15.1,0
CUST00764,193255,0.44,25,6,85001,746,1,36,9.49,1
CUST00765,176337,0.31,15,12,8679,379,5,48,19.26,0
CUST00766,144184,0.37,16,8,77390,309,7,36,22.66,1
CUST00767,80892,0.55,20,3,24122,794,1,36,9.32,0
CUST00768,180698,0.45,33,9,70979,584,3,48,14.5,1
CUST00769,76120,0.5,5,1,91421,394,6,36,21.15,1
CUST00770,78804,0.27,23,6,55891,442,6,60,18.76,0
CUST00771,145959,0.39,32,15,8846,796,8,36,12.9,1
CUST00772,70237,0.08,17,12,71861,676,3,48,9.54,1
CUST00773,58846,0.33,5,14,49836,492,3,36,15.55,0
CUST00774,37186,0.34,35,6,12129,323,2,60,19.12,0
CUST00775,189215,0.34,20,9,42055,780,0,60,7.75,0
CUST00776,116669,0.27,15,6,83410,408,2,36,16.2,0
CUST00777,76179,0.43,22,12,93692,571,3,48,14.63,0
CUST00778,147313,0.31,25,5,78296,773,1,60,8.36,0
CUST00779,27785,0.49,30,1,49810,634,6,36,15.83,0
CUST00780,65564,0.06,16,14,92945,652,1,36,8.5,0
CUST00781,157772,0.26,19,3,81356,609,0,36,10.34,0
CUST00782,169291,0.27,32,9,5771,320,8,60,22.82,1
CUST00783,126282,0.41,10,14,83492,792,8,60,13.65,1
CUST00784,152629,0.34,0,8,47683,494,1,36,14.19,1
CUST00785,160518,0.1,4,9,67430,513,0,60,11.65,0
CUST00786,55077,0.34,28,15,57586,369,2,48,17.61,0
CUST00787,181033,0.2,35,10,44067,837,1,48,5.58,0
CUST00788,102313,0.28,38,9,13991,302,3,36,19.3,1
CUST00789,111545,0.07,36,6,73080,567,0,48,9.73,0
CUST00790,61575,0.43,9,8,43668,342,1,36,18.22,0
CUST00791,97332,0.22,31,4,62728,419,7,48,19.06,0
CUST00792,48275,0.39,8,6,32639,471,6,60,19.09,0
CUST00793,161389,0.43,10,3,3872,762,4,60,11.66,0
CUST00794,64082,0.24,23,10,13640,654,2,48,10.6,0
CUST00795,133398,0.56,21,9,50646,773,4,48,11.96,0
CUST00796,130826,0.54,3,9,85069,797,1,36,9.18,0
CUST00797,103143,0.47,31,12,81205,678,1,48,11.21,1
CUST00798,55373,0.46,13,1,76604,741,1,48,9.76,0
CUST00799,60014,0.4,2,14,82653,713,3,36,11.29,0
CUST00800,149079,0.2,19,2,69814,561,5,36,14.41,1
CUST00801,184108,0.26,19,12,17689,399,6,60,19.62,1
CUST00802,97791,0.08,4,13,16529,625,8,60,14.65,0
CUST00803,192290,0.27,19,3,38128,533,0,48,12.08,0
CUST00804,168143,0.24,11,4,55112,657,2,36,10.53,0
CUST00805,181012,0.09,11,5,3761,783,4,48,7.98,0
CUST00806,149160,0.08,1,8,48510,457,7,60,17.61,0
CUST00807,175689,0.17,4,7,21577,379,0,60,15.14,0
CUST00808,28090,0.3,16,9,57913,784,6,36,11.04,1
CUST00809,140582,0.45,18,8,47396,560,7,36,17.83,0
CUST00810,117354,0.45,33,8,63498,431,4,36,18.54,1
CUST00811,139857,0.55,39,12,22534,390,2,60,19.34,0
CUST00812,198169,0.43,15,1,83066,690,8,36,15.53,0
CUST00813,74707,0.24,22,10,3463,424,5,48,17.71,1
CUST00814,47774,0.31,25,6,10892,388,1,48,16.26,0
CUST00815,95539,0.19,38,4,3599,785,8,60,12.04,0
CUST00816,195040,0.38,19,11,43546,304,5,60,21.95,1
CUST00817,24642,0.34,4,14,2096,716,5,48,12.14,0
CUST00818,90284,0.24,35,1,56260,313,1,60,17.84,0
CUST00819,67090,0.53,9,11,46197,793,1,60,9.68,0
CUST00820,57613,0.36,23,6,43304,615,3,60,13.61,0
CUST00821,27089,0.34,40,6,71377,502,2,36,14.71,1
CUST00822,155910,0.53,28,7,20128,732,1,36,10.51,0
CUST00823,137362,0.3,32,2,63895,709,4,36,11.28,1
CUST00824,192509,0.33,17,10,34955,849,5,60,9.66,0
CUST00825,127587,0.1,39,8,60167,534,6,48,14.89,0
CUST00826,25682,0.37,9,5,88287,834,5,36,9.81,0
CUST00827,97168,0.12,28,15,98608,828,5,36,7.94,0
CUST00828,162019,0.4,17,14,78655,575,4,36,15,1
CUST00829,105244,0.41,29,6,42213,586,4,36,14.84,0
CUST00830,150121,0.3,30,7,10013,312,2,48,18.54,0
CUST00831,157771,0.56,3,4,27214,797,7,60,14.04,0
CUST00832,121188,0.11,25,6,37039,362,0,36,14.53,0
CUST00833,23637,0.14,29,7,25472,685,2,48,9.12,1
CUST00834,84388,0.59,7,2,52582,686,2,48,12.7,0
CUST00835,194157,0.18,30,15,85019,641,7,36,13.9,0
CUST00836,46324,0.52,28,5,16672,635,2,36,13.25,1
CUST00837,40336,0.58,1,12,19815,433,3,36,18.84,1
CUST00838,139659,0.14,32,15,66251,743,8,48,12.05,0
CUST00839,55951,0.22,21,4,7436,649,7,60,14.55,0
CUST00840,162278,0.47,2,13,1478,545,7,60,18.81,1
CUST00841,146133,0.11,8,11,94265,487,2,48,13.2,0
CUST00842,56780,0.43,33,13,96571,461,8,36,20.53,1
CUST00843,34416,0.59,38,11,40806,429,3,48,19.01,0
CUST00844,143344,0.47,22,9,83194,343,0,60,18.32,0
CUST00845,183549,0.06,6,13,75822,504,5,36,14.53,0
CUST00846,38843,0.34,36,1,59269,694,3,48,11.22,1
CUST00847,142292,0.4,34,15,89200,545,7,60,18.25,0
CUST00848,132033,0.09,22,3,34665,765,2,48,6.97,0
CUST00849,163866,0.53,21,14,64335,709,6,36,14.52,0
CUST00850,40745,0.44,27,10,42760,312,7,36,23.16,0
CUST00851,95521,0.32,24,9,88824,446,5,48,17.87,0
CUST00852,164621,0.21,9,7,65158,627,1,60,10.75,0
CUST00853,125021,0.31,24,4,30238,748,6,36,11.91,0
CUST00854,49643,0.43,30,2,51630,340,3,36,19.67,0
CUST00855,32060,0.29,39,8,33171,471,8,36,19.19,0
CUST00856,172679,0.38,3,14,24600,513,5,36,16.89,0
CUST00857,79282,0.05,24,6,63179,834,5,48,7.25,0
CUST00858,59773,0.45,18,13,16249,443,3,48,17.58,0
CUST00859,173869,0.4,24,14,26407,725,3,60,11.53,0
CUST00860,25715,0.48,34,7,60802,354,4,48,20.46,1
CUST00861,78413,0.22,20,5,62286,369,2,48,16.65,0
CUST00862,114694,0.44,37,6,16320,739,8,36,14.54,0
CUST00863,92739,0.55,3,12,88743,625,4,36,15.11,0
CUST00864,80387,0.31,24,12,88859,656,2,36,11.11,0
